Province/State,Country/Region,Lat,Long,Date,Confirmed,Deaths,Recovered,Active,WHO Region
,Croatia,45.1,15.2,15/07/2020,3953,120,2629,1204,Europe
,Cuba,21.521757,-77.781167,15/07/2020,2438,87,2277,74,Americas
,Cyprus,35.1264,33.4299,15/07/2020,1025,19,839,167,Europe
,Czechia,49.8175,15.473,15/07/2020,13475,355,8507,4613,Europe
Faroe Islands,Denmark,61.8926,-6.9118,15/07/2020,188,0,188,0,Europe
Greenland,Greenland,71.7069,-42.6043,15/07/2020,13,0,13,0,Europe
,Denmark,56.2639,9.5018,15/07/2020,13092,610,12182,300,Europe
,Djibouti,11.8251,42.5903,15/07/2020,4985,56,4765,164,Eastern Mediterranean
,Dominican Republic,18.7357,-70.1627,15/07/2020,47671,929,23459,23283,Americas
,Ecuador,-1.8312,-78.1834,15/07/2020,70329,5158,30641,34530,Americas
,Egypt,26.820553,30.802498,15/07/2020,84843,4067,26135,54641,Eastern Mediterranean
,El Salvador,13.7942,-88.8965,15/07/2020,10645,286,6120,4239,Americas
,Equatorial Guinea,1.6508,10.2679,15/07/2020,3071,51,842,2178,Africa
,Eritrea,15.1794,39.7823,15/07/2020,232,0,107,125,Africa
,Estonia,58.5953,25.0136,15/07/2020,2016,69,1901,46,Europe
,Eswatini,-26.5225,31.4659,15/07/2020,1489,20,724,745,Africa
,Ethiopia,9.145,40.4897,15/07/2020,8181,146,2430,5605,Africa
,Fiji,-17.7134,178.065,15/07/2020,26,0,18,8,Western Pacific
,Finland,61.92411,25.748151,15/07/2020,7296,328,6880,88,Europe
French Guiana,France,3.9339,-53.1258,15/07/2020,6299,33,3738,2528,Europe
French Polynesia,France,-17.6797,149.4068,15/07/2020,62,0,60,2,Europe
Guadeloupe,France,16.265,-61.551,15/07/2020,190,14,157,19,Europe
Mayotte,France,-12.8275,45.166244,15/07/2020,2743,37,2581,125,Europe
New Caledonia,France,-20.904305,165.618042,15/07/2020,22,0,21,1,Europe
Reunion,France,-21.1151,55.5364,15/07/2020,608,3,472,133,Europe
Saint Barthelemy,France,17.9,-62.8333,15/07/2020,6,0,6,0,Europe
St Martin,France,18.0708,-63.0501,15/07/2020,43,3,37,3,Europe
Martinique,France,14.6415,-61.0242,15/07/2020,255,15,98,142,Europe
,France,46.2276,2.2137,15/07/2020,200338,30018,71774,98546,Europe
,Gabon,-0.8037,11.6094,15/07/2020,6121,46,3664,2411,Africa
,Gambia,13.4432,-15.3101,15/07/2020,64,3,34,27,Africa
,Georgia,42.3154,43.3569,15/07/2020,1004,15,873,116,Europe
,Germany,51.165691,10.451526,15/07/2020,200890,9080,186000,5810,Europe
,Ghana,7.9465,-1.0232,15/07/2020,25430,139,21511,3780,Africa
,Greece,39.0742,21.8243,15/07/2020,3910,193,1374,2343,Europe
,Guatemala,15.7835,-90.2308,15/07/2020,32074,1350,4624,26100,Americas
,Guinea,9.9456,-9.6966,15/07/2020,6276,38,4981,1257,Africa
,Guyana,4.860416,-58.93018,15/07/2020,313,18,156,139,Americas
,Haiti,18.9712,-72.2852,15/07/2020,6831,143,3283,3405,Americas
,Holy See,41.9029,12.4534,15/07/2020,12,0,12,0,Europe
,Honduras,15.2,-86.2419,15/07/2020,30036,825,3379,25832,Americas
,Hungary,47.1625,19.5033,15/07/2020,4263,595,3126,542,Europe
,Iceland,64.9631,-19.0208,15/07/2020,1835,10,1809,16,Europe
,India,20.593684,78.96288,15/07/2020,968857,24914,612768,331175,South-East Asia
,Indonesia,-0.7893,113.9213,15/07/2020,80094,3797,39050,37247,South-East Asia
,Iran,32.427908,53.688046,15/07/2020,264561,13410,227561,23590,Eastern Mediterranean
,Iraq,33.223191,43.679291,15/07/2020,83867,3432,52621,27814,Eastern Mediterranean
,Ireland,53.1424,-7.6921,15/07/2020,25683,1748,23364,571,Europe
,Israel,31.046051,34.851612,15/07/2020,44188,376,19989,23823,Europe
,Italy,41.87194,12.56738,15/07/2020,243506,34997,196016,12493,Europe
,Jamaica,18.1096,-77.2975,15/07/2020,763,10,647,106,Americas
,Japan,36.204824,138.252924,15/07/2020,23172,984,18126,4062,Western Pacific
,Jordan,31.24,36.51,15/07/2020,1201,10,1016,175,Eastern Mediterranean
,Kazakhstan,48.0196,66.9237,15/07/2020,65188,375,39066,25747,Europe
,Kenya,-0.0236,37.9062,15/07/2020,11252,209,3068,7975,Africa
,South Korea,35.907757,127.766922,15/07/2020,13612,291,12396,925,Western Pacific
,Kuwait,29.31166,47.481766,15/07/2020,56877,399,46897,9581,Eastern Mediterranean
,Kyrgyzstan,41.20438,74.766098,15/07/2020,12282,165,3712,8405,Europe
,Latvia,56.8796,24.6032,15/07/2020,1178,31,1022,125,Europe
,Lebanon,33.8547,35.8623,15/07/2020,2542,38,1455,1049,Eastern Mediterranean
,Liberia,6.428055,-9.429499,15/07/2020,1056,51,447,558,Africa
,Liechtenstein,47.14,9.55,15/07/2020,84,1,83,0,Europe
,Lithuania,55.1694,23.8813,15/07/2020,1882,79,1582,221,Europe
,Luxembourg,49.8153,6.1296,15/07/2020,5122,111,4247,764,Europe
,Madagascar,-18.766947,46.869107,15/07/2020,5605,43,2811,2751,Africa
,Malaysia,4.210484,101.975766,15/07/2020,8734,122,8526,86,Western Pacific
,Maldives,3.2028,73.2207,15/07/2020,2831,14,2321,496,South-East Asia
,Malta,35.9375,14.3754,15/07/2020,674,9,661,4,Europe
,Mauritania,21.0079,-10.9408,15/07/2020,5564,149,2830,2585,Africa
,Mauritius,-20.348404,57.552152,15/07/2020,343,10,331,2,Africa
,Mexico,23.6345,-102.5528,15/07/2020,317635,36906,252368,28361,Americas
,Moldova,47.4116,28.3699,15/07/2020,20040,659,13298,6083,Europe
,Monaco,43.7333,7.4167,15/07/2020,109,4,97,8,Europe
,Mongolia,46.8625,103.8467,15/07/2020,261,0,209,52,Western Pacific
,Montenegro,42.708678,19.37439,15/07/2020,1287,24,330,933,Europe
,Morocco,31.7917,-7.0926,15/07/2020,16262,259,13821,2182,Eastern Mediterranean
,Namibia,-22.9576,18.4904,15/07/2020,960,2,31,927,Africa
,Nepal,28.1667,84.25,15/07/2020,17177,39,11025,6113,South-East Asia
Aruba,Netherlands,12.5211,-69.9683,15/07/2020,106,3,99,4,Europe
Curacao,Netherlands,12.1696,-68.99,15/07/2020,26,1,24,1,Europe
Sint Maarten,Netherlands,18.0425,-63.0548,15/07/2020,78,15,63,0,Europe
,Netherlands,52.1326,5.2913,15/07/2020,51252,6136,0,45116,Europe
,New Zealand,-40.9006,174.886,15/07/2020,1548,22,1499,27,Western Pacific
,Nicaragua,12.865416,-85.207229,15/07/2020,3147,99,2282,766,Americas
,Niger,17.607789,8.081666,15/07/2020,1100,69,993,38,Africa
,Nigeria,9.082,8.6753,15/07/2020,34259,760,13999,19500,Africa
,North Macedonia,41.6086,21.7453,15/07/2020,8530,393,4565,3572,Europe
,Norway,60.472,8.4689,15/07/2020,9011,253,8138,620,Europe
,Oman,21.512583,55.923255,15/07/2020,61247,281,39038,21928,Eastern Mediterranean
,Pakistan,30.3753,69.3451,15/07/2020,257914,5426,178737,73751,Eastern Mediterranean
,Panama,8.538,-80.7821,15/07/2020,49243,982,25417,22844,Americas
,Papua New Guinea,-6.314993,143.95555,15/07/2020,11,0,8,3,Western Pacific
,Paraguay,-23.4425,-58.4438,15/07/2020,3198,25,1338,1835,Americas
,Peru,-9.19,-75.0152,15/07/2020,337751,12417,226400,98934,Americas
,Philippines,12.879721,121.774017,15/07/2020,58850,1614,20976,36260,Western Pacific
,Poland,51.9194,19.1451,15/07/2020,38721,1594,28492,8635,Europe
,Portugal,39.3999,-8.2245,15/07/2020,47426,1676,32110,13640,Europe
,Qatar,25.3548,51.1839,15/07/2020,104983,151,101637,3195,Eastern Mediterranean
,Romania,45.9432,24.9668,15/07/2020,34226,1952,22049,10225,Europe
,Russia,61.52401,105.318756,15/07/2020,745197,11753,522375,211069,Europe
,Rwanda,-1.9403,29.8739,15/07/2020,1435,4,752,679,Africa
,Saint Lucia,13.9094,-60.9789,15/07/2020,22,0,19,3,Americas
,Saint Vincent and the Grenadines,12.9843,-61.2872,15/07/2020,35,0,29,6,Americas
,San Marino,43.9424,12.4578,15/07/2020,699,42,656,1,Europe
,Saudi Arabia,23.885942,45.079162,15/07/2020,240474,2325,183048,55101,Eastern Mediterranean
,Senegal,14.4974,-14.4524,15/07/2020,8369,153,5605,2611,Africa
,Serbia,44.0165,21.0059,15/07/2020,19334,429,14047,4858,Europe
,Seychelles,-4.6796,55.492,15/07/2020,100,0,27,73,Africa
,Singapore,1.2833,103.8333,15/07/2020,46878,27,42988,3863,Western Pacific
,Slovakia,48.669,19.699,15/07/2020,1927,28,1507,392,Europe
,Slovenia,46.1512,14.9955,15/07/2020,1878,111,1501,266,Europe
,Somalia,5.152149,46.199616,15/07/2020,3083,93,1425,1565,Eastern Mediterranean
,South Africa,-30.5595,22.9375,15/07/2020,311049,4453,160693,145903,Africa
,Spain,40.463667,-3.74922,15/07/2020,257494,28413,150376,78705,Europe
,Sri Lanka,7.873054,80.771797,15/07/2020,2671,11,2001,659,South-East Asia
,Sudan,12.8628,30.2176,15/07/2020,10527,668,5601,4258,Eastern Mediterranean
,Suriname,3.9193,-56.0278,15/07/2020,837,18,573,246,Americas
,Sweden,60.128161,18.643501,15/07/2020,76492,5572,0,70920,Europe
,Switzerland,46.8182,8.2275,15/07/2020,33148,1968,29800,1380,Europe
,Taiwan*,23.7,121,15/07/2020,451,7,440,4,Western Pacific
,Tanzania,-6.369028,34.888822,15/07/2020,509,21,183,305,Africa
,Thailand,15.870032,100.992541,15/07/2020,3232,58,3092,82,South-East Asia
,Togo,8.6195,0.8248,15/07/2020,740,15,534,191,Africa
,Trinidad and Tobago,10.6918,-61.2225,15/07/2020,133,8,124,1,Americas
,Tunisia,33.886917,9.537499,15/07/2020,1319,50,1091,178,Eastern Mediterranean
,Turkey,38.9637,35.2433,15/07/2020,215940,5419,197733,12788,Europe
,Uganda,1.373333,32.290275,15/07/2020,1043,0,1004,39,Africa
,Ukraine,48.3794,31.1656,15/07/2020,56779,1444,29005,26330,Europe
,United Arab Emirates,23.424076,53.847818,15/07/2020,55848,335,46418,9095,Eastern Mediterranean
Bermuda,United Kingdom,32.3078,-64.7505,15/07/2020,150,9,137,4,Europe
Cayman Islands,United Kingdom,19.3133,-81.2546,15/07/2020,203,1,200,2,Europe
Channel Islands,United Kingdom,49.3723,-2.3644,15/07/2020,581,47,512,22,Europe
Gibraltar,United Kingdom,36.1408,-5.3536,15/07/2020,180,0,180,0,Europe
Isle of Man,United Kingdom,54.2361,-4.5481,15/07/2020,336,24,312,0,Europe
Montserrat,United Kingdom,16.742498,-62.187366,15/07/2020,12,1,10,1,Europe
,United Kingdom,55.3781,-3.436,15/07/2020,291911,45053,0,246858,Europe
,Uruguay,-32.5228,-55.7658,15/07/2020,1009,31,909,69,Americas
,US,40,-100,15/07/2020,3498902,137415,1075882,2285605,Americas
,Uzbekistan,41.377491,64.585262,15/07/2020,14581,71,8655,5855,Europe
,Venezuela,6.4238,-66.5897,15/07/2020,10428,100,3050,7278,Americas
,Vietnam,14.058324,108.277199,15/07/2020,381,0,353,28,Western Pacific
,Zambia,-13.133897,27.849332,15/07/2020,1895,42,1412,441,Africa
,Zimbabwe,-19.015438,29.154857,15/07/2020,1089,20,395,674,Africa
,Dominica,15.415,-61.371,15/07/2020,18,0,18,0,Americas
,Grenada,12.1165,-61.679,15/07/2020,23,0,23,0,Americas
,Mozambique,-18.665695,35.529562,15/07/2020,1330,9,0,1321,Africa
,Syria,34.802075,38.996815,15/07/2020,458,22,0,436,Eastern Mediterranean
,Timor-Leste,-8.874217,125.727539,15/07/2020,24,0,0,24,South-East Asia
,Belize,17.1899,-88.4976,15/07/2020,39,2,21,16,Americas
,Laos,19.85627,102.495496,15/07/2020,19,0,19,0,Western Pacific
,Libya,26.3351,17.228331,15/07/2020,1589,43,373,1173,Eastern Mediterranean
,West Bank and Gaza,31.9522,35.2332,15/07/2020,7064,44,1084,5936,Eastern Mediterranean
,Guinea-Bissau,11.8037,-15.1804,15/07/2020,1842,26,773,1043,Africa
,Mali,17.570692,-3.996166,15/07/2020,2433,121,1764,548,Africa
,Saint Kitts and Nevis,17.357822,-62.782998,15/07/2020,17,0,15,2,Americas
Northwest Territories,Canada,64.8255,-124.8457,15/07/2020,5,0,0,5,Americas
Yukon,Canada,64.2823,-135,15/07/2020,11,0,0,11,Americas
,Kosovo,42.602636,20.902977,15/07/2020,5237,112,2462,2663,Europe
,Burma,21.9162,95.956,15/07/2020,337,6,266,65,South-East Asia
Anguilla,United Kingdom,18.2206,-63.0686,15/07/2020,3,0,3,0,Europe
British Virgin Islands,United Kingdom,18.4207,-64.64,15/07/2020,8,1,7,0,Europe
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,15/07/2020,72,2,12,58,Europe
,Botswana,-22.3285,24.6849,15/07/2020,399,1,38,360,Africa
,Burundi,-3.3731,29.9189,15/07/2020,269,1,207,61,Africa
,Sierra Leone,8.460555,-11.779889,15/07/2020,1668,64,1200,404,Africa
,Malawi,-13.2543,34.3015,15/07/2020,2614,43,1005,1566,Africa
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,15/07/2020,13,0,13,0,Europe
Saint Pierre and Miquelon,France,46.8852,-56.3159,15/07/2020,2,0,1,1,Europe
,South Sudan,6.877,31.307,15/07/2020,2153,41,1175,937,Africa
,Western Sahara,24.2155,-12.8858,15/07/2020,10,1,8,1,Africa
,Sao Tome and Principe,0.1864,6.6131,15/07/2020,737,14,322,401,Africa
,Yemen,15.552727,48.516388,15/07/2020,1526,433,694,399,Eastern Mediterranean
,Comoros,-11.6455,43.3333,15/07/2020,321,7,302,12,Africa
,Tajikistan,38.861,71.2761,15/07/2020,6695,56,5383,1256,Europe
,Lesotho,-29.61,28.2336,15/07/2020,256,3,48,205,Africa
,Afghanistan,33.93911,67.709953,16/07/2020,35070,1113,22824,11133,Eastern Mediterranean
,Albania,41.1533,20.1683,16/07/2020,3851,104,2137,1610,Europe
,Algeria,28.0339,1.6596,16/07/2020,21355,1052,15107,5196,Africa
,Andorra,42.5063,1.5218,16/07/2020,877,52,803,22,Europe
,Angola,-11.2027,17.8739,16/07/2020,607,28,124,455,Africa
,Antigua and Barbuda,17.0608,-61.7964,16/07/2020,74,3,57,14,Americas
,Argentina,-38.4161,-63.6167,16/07/2020,114783,2112,49120,63551,Americas
,Armenia,40.0691,45.0382,16/07/2020,33559,607,21931,11021,Europe
Australian Capital Territory,Australia,-35.4735,149.0124,16/07/2020,113,3,105,5,Western Pacific
New South Wales,Australia,-33.8688,151.2093,16/07/2020,3535,49,2988,498,Western Pacific
Northern Territory,Australia,-12.4634,130.8456,16/07/2020,31,0,29,2,Western Pacific
Queensland,Australia,-27.4698,153.0251,16/07/2020,1071,6,1058,7,Western Pacific
South Australia,Australia,-34.9285,138.6007,16/07/2020,444,4,440,0,Western Pacific
Tasmania,Australia,-42.8821,147.3272,16/07/2020,228,13,215,0,Western Pacific
Victoria,Australia,-37.8136,144.9631,16/07/2020,5165,32,2669,2464,Western Pacific
Western Australia,Australia,-31.9505,115.8605,16/07/2020,646,9,610,27,Western Pacific
,Austria,47.5162,14.5501,16/07/2020,19270,711,17244,1315,Europe
,Azerbaijan,40.1431,47.5769,16/07/2020,26165,334,17256,8575,Europe
,Bahamas,25.025885,-78.035889,16/07/2020,124,11,91,22,Americas
,Bahrain,26.0275,50.55,16/07/2020,35084,121,30809,4154,Eastern Mediterranean
,Bangladesh,23.685,90.3563,16/07/2020,196323,2496,106963,86864,South-East Asia
,Barbados,13.1939,-59.5432,16/07/2020,104,7,90,7,Americas
,Belarus,53.7098,27.9534,16/07/2020,65623,485,56915,8223,Europe
,Belgium,50.8333,4.469936,16/07/2020,63238,9795,17253,36190,Europe
,Benin,9.3077,2.3158,16/07/2020,1463,28,557,878,Africa
,Bhutan,27.5142,90.4336,16/07/2020,86,0,78,8,South-East Asia
,Bolivia,-16.2902,-63.5887,16/07/2020,54156,1984,16979,35193,Americas
,Bosnia and Herzegovina,43.9159,17.6791,16/07/2020,7681,240,3534,3907,Europe
,Brazil,-14.235,-51.9253,16/07/2020,2012151,76688,1397531,537932,Americas
,Brunei,4.5353,114.7277,16/07/2020,141,3,138,0,Western Pacific
,Bulgaria,42.7339,25.4858,16/07/2020,8144,293,3927,3924,Europe
,Burkina Faso,12.2383,-1.5616,16/07/2020,1038,53,882,103,Africa
,Cabo Verde,16.5388,-23.0418,16/07/2020,1894,19,902,973,Africa
,Cambodia,11.55,104.9167,16/07/2020,171,0,133,38,Western Pacific
,Cameroon,3.848,11.5021,16/07/2020,16157,373,13728,2056,Africa
Alberta,Canada,53.9333,-116.5765,16/07/2020,9114,165,0,8949,Americas
British Columbia,Canada,53.7267,-127.6476,16/07/2020,3170,189,0,2981,Americas
Manitoba,Canada,53.7609,-98.8139,16/07/2020,331,7,0,324,Americas
New Brunswick,Canada,46.5653,-66.4619,16/07/2020,168,2,0,166,Americas
Newfoundland and Labrador,Canada,53.1355,-57.6604,16/07/2020,262,3,0,259,Americas
Nova Scotia,Canada,44.682,-63.7443,16/07/2020,1067,63,0,1004,Americas
Ontario,Canada,51.2538,-85.3232,16/07/2020,39043,2784,0,36259,Americas
Prince Edward Island,Canada,46.5107,-63.4168,16/07/2020,36,0,0,36,Americas
Quebec,Canada,52.9399,-73.5491,16/07/2020,57001,5646,0,51355,Americas
Saskatchewan,Canada,52.9399,-106.4509,16/07/2020,923,15,0,908,Americas
,Central African Republic,6.6111,20.9394,16/07/2020,4373,53,1265,3055,Africa
,Chad,15.4542,18.7322,16/07/2020,886,75,799,12,Africa
,Chile,-35.6751,-71.543,16/07/2020,323698,7290,295301,21107,Americas
Anhui,China,31.8257,117.2264,16/07/2020,991,6,985,0,Western Pacific
Beijing,China,40.1824,116.4142,16/07/2020,929,9,762,158,Western Pacific
Chongqing,China,30.0572,107.874,16/07/2020,583,6,576,1,Western Pacific
Fujian,China,26.0789,117.9874,16/07/2020,363,1,361,1,Western Pacific
Gansu,China,35.7518,104.2861,16/07/2020,167,2,165,0,Western Pacific
Guangdong,China,23.3417,113.4244,16/07/2020,1654,8,1636,10,Western Pacific
Guangxi,China,23.8298,108.7881,16/07/2020,255,2,252,1,Western Pacific
Guizhou,China,26.8154,106.8748,16/07/2020,147,2,145,0,Western Pacific
Hainan,China,19.1959,109.7453,16/07/2020,171,6,165,0,Western Pacific
Hebei,China,39.549,116.1306,16/07/2020,349,6,0,343,Western Pacific
Heilongjiang,China,47.862,127.7615,16/07/2020,947,13,934,0,Western Pacific
Henan,China,37.8957,114.9042,16/07/2020,1276,22,0,1254,Western Pacific
Hong Kong,China,22.3,114.2,16/07/2020,1655,10,1254,391,Western Pacific
Hubei,China,30.9756,112.2707,16/07/2020,68135,4512,63623,0,Western Pacific
Hunan,China,27.6104,111.7088,16/07/2020,1019,4,1015,0,Western Pacific
Inner Mongolia,China,44.0935,113.9448,16/07/2020,249,1,237,11,Western Pacific
Jiangsu,China,32.9711,119.455,16/07/2020,654,0,654,0,Western Pacific
Jiangxi,China,27.614,115.7221,16/07/2020,932,1,931,0,Western Pacific
Jilin,China,43.6661,126.1923,16/07/2020,155,2,153,0,Western Pacific
Liaoning,China,41.2956,122.6085,16/07/2020,164,2,151,11,Western Pacific
Macau,China,22.1667,113.55,16/07/2020,46,0,45,1,Western Pacific
Ningxia,China,37.2692,106.1655,16/07/2020,75,0,75,0,Western Pacific
Qinghai,China,35.7452,95.9956,16/07/2020,18,0,18,0,Western Pacific
Shaanxi,China,35.1917,108.8701,16/07/2020,322,3,315,4,Western Pacific
Shandong,China,36.3427,118.1498,16/07/2020,794,7,785,2,Western Pacific
Shanghai,China,31.202,121.4491,16/07/2020,733,7,699,27,Western Pacific
Shanxi,China,37.5777,112.2922,16/07/2020,201,0,198,3,Western Pacific
Sichuan,China,30.6171,102.7103,16/07/2020,599,3,591,5,Western Pacific
Tianjin,China,39.3054,117.323,16/07/2020,203,3,195,5,Western Pacific
Tibet,China,31.6927,88.0924,16/07/2020,1,0,1,0,Western Pacific
Xinjiang,China,41.1129,85.2401,16/07/2020,82,3,73,6,Western Pacific
Yunnan,China,24.974,101.487,16/07/2020,188,2,183,3,Western Pacific
Zhejiang,China,29.1832,120.0934,16/07/2020,1270,1,1267,2,Western Pacific
,Colombia,4.5709,-74.2973,16/07/2020,173206,6029,71736,95441,Americas
,Congo (Brazzaville),-0.228,15.8277,16/07/2020,2358,48,589,1721,Africa
,Congo (Kinshasa),-4.0383,21.7587,16/07/2020,8199,193,4248,3758,Africa
,Costa Rica,9.7489,-83.7534,16/07/2020,9546,42,2673,6831,Americas
,Cote d'Ivoire,7.54,-5.5471,16/07/2020,13554,87,7363,6104,Africa
,Croatia,45.1,15.2,16/07/2020,4039,120,2729,1190,Europe
,Cuba,21.521757,-77.781167,16/07/2020,2440,87,2285,68,Americas
,Cyprus,35.1264,33.4299,16/07/2020,1031,19,845,167,Europe
,Czechia,49.8175,15.473,16/07/2020,13612,355,8640,4617,Europe
Faroe Islands,Denmark,61.8926,-6.9118,16/07/2020,188,0,188,0,Europe
Greenland,Greenland,71.7069,-42.6043,16/07/2020,13,0,13,0,Europe
,Denmark,56.2639,9.5018,16/07/2020,13124,610,12195,319,Europe
,Djibouti,11.8251,42.5903,16/07/2020,4993,56,4796,141,Eastern Mediterranean
,Dominican Republic,18.7357,-70.1627,16/07/2020,48743,941,23636,24166,Americas
,Ecuador,-1.8312,-78.1834,16/07/2020,71365,5207,31260,34898,Americas
,Egypt,26.820553,30.802498,16/07/2020,85771,4120,26691,54960,Eastern Mediterranean
,El Salvador,13.7942,-88.8965,16/07/2020,10957,298,6257,4402,Americas
,Equatorial Guinea,1.6508,10.2679,16/07/2020,3071,51,842,2178,Africa
,Eritrea,15.1794,39.7823,16/07/2020,251,0,149,102,Africa
,Estonia,58.5953,25.0136,16/07/2020,2016,69,1904,43,Europe
,Eswatini,-26.5225,31.4659,16/07/2020,1552,21,736,795,Africa
,Ethiopia,9.145,40.4897,16/07/2020,8475,148,2430,5897,Africa
,Fiji,-17.7134,178.065,16/07/2020,26,0,18,8,Western Pacific
,Finland,61.92411,25.748151,16/07/2020,7293,328,6880,85,Europe
French Guiana,France,3.9339,-53.1258,16/07/2020,6393,34,3818,2541,Europe
French Polynesia,France,-17.6797,149.4068,16/07/2020,62,0,60,2,Europe
Guadeloupe,France,16.265,-61.551,16/07/2020,190,14,157,19,Europe
Mayotte,France,-12.8275,45.166244,16/07/2020,2778,37,2581,160,Europe
New Caledonia,France,-20.904305,165.618042,16/07/2020,22,0,21,1,Europe
Reunion,France,-21.1151,55.5364,16/07/2020,612,3,472,137,Europe
Saint Barthelemy,France,17.9,-62.8333,16/07/2020,6,0,6,0,Europe
St Martin,France,18.0708,-63.0501,16/07/2020,43,3,37,3,Europe
Martinique,France,14.6415,-61.0242,16/07/2020,255,15,98,142,Europe
,France,46.2276,2.2137,16/07/2020,200739,30035,71910,98794,Europe
,Gabon,-0.8037,11.6094,16/07/2020,6121,46,3664,2411,Africa
,Gambia,13.4432,-15.3101,16/07/2020,78,3,34,41,Africa
,Georgia,42.3154,43.3569,16/07/2020,1006,15,883,108,Europe
,Germany,51.165691,10.451526,16/07/2020,201450,9087,186400,5963,Europe
,Ghana,7.9465,-1.0232,16/07/2020,26125,139,22270,3716,Africa
,Greece,39.0742,21.8243,16/07/2020,3939,193,1374,2372,Europe
,Guatemala,15.7835,-90.2308,16/07/2020,32939,1404,4807,26728,Americas
,Guinea,9.9456,-9.6966,16/07/2020,6359,39,5012,1308,Africa
,Guyana,4.860416,-58.93018,16/07/2020,315,19,156,140,Americas
,Haiti,18.9712,-72.2852,16/07/2020,6948,145,3606,3197,Americas
,Holy See,41.9029,12.4534,16/07/2020,12,0,12,0,Europe
,Honduras,15.2,-86.2419,16/07/2020,30867,835,3420,26612,Americas
,Hungary,47.1625,19.5033,16/07/2020,4279,595,3156,528,Europe
,Iceland,64.9631,-19.0208,16/07/2020,1836,10,1810,16,Europe
,India,20.593684,78.96288,16/07/2020,1003832,25602,635757,342473,South-East Asia
,Indonesia,-0.7893,113.9213,16/07/2020,81668,3873,40345,37450,South-East Asia
,Iran,32.427908,53.688046,16/07/2020,267061,13608,230608,22845,Eastern Mediterranean
,Iraq,33.223191,43.679291,16/07/2020,86148,3522,54316,28310,Eastern Mediterranean
,Ireland,53.1424,-7.6921,16/07/2020,25698,1749,23364,585,Europe
,Israel,31.046051,34.851612,16/07/2020,46059,384,20370,25305,Europe
,Italy,41.87194,12.56738,16/07/2020,243736,35017,196246,12473,Europe
,Jamaica,18.1096,-77.2975,16/07/2020,765,10,647,108,Americas
,Japan,36.204824,138.252924,16/07/2020,23510,985,18641,3884,Western Pacific
,Jordan,31.24,36.51,16/07/2020,1206,10,1019,177,Eastern Mediterranean
,Kazakhstan,48.0196,66.9237,16/07/2020,66895,375,40256,26264,Europe
,Kenya,-0.0236,37.9062,16/07/2020,11673,217,3638,7818,Africa
,South Korea,35.907757,127.766922,16/07/2020,13672,293,12460,919,Western Pacific
,Kuwait,29.31166,47.481766,16/07/2020,57668,402,47545,9721,Eastern Mediterranean
,Kyrgyzstan,41.20438,74.766098,16/07/2020,12498,167,3735,8596,Europe
,Latvia,56.8796,24.6032,16/07/2020,1179,31,1022,126,Europe
,Lebanon,33.8547,35.8623,16/07/2020,2599,40,1485,1074,Eastern Mediterranean
,Liberia,6.428055,-9.429499,16/07/2020,1070,68,486,516,Africa
,Liechtenstein,47.14,9.55,16/07/2020,84,1,83,0,Europe
,Lithuania,55.1694,23.8813,16/07/2020,1902,79,1593,230,Europe
,Luxembourg,49.8153,6.1296,16/07/2020,5285,111,4275,899,Europe
,Madagascar,-18.766947,46.869107,16/07/2020,6089,53,2951,3085,Africa
,Malaysia,4.210484,101.975766,16/07/2020,8737,122,8538,77,Western Pacific
,Maldives,3.2028,73.2207,16/07/2020,2899,15,2339,545,South-East Asia
,Malta,35.9375,14.3754,16/07/2020,674,9,661,4,Europe
,Mauritania,21.0079,-10.9408,16/07/2020,5659,150,2993,2516,Africa
,Mauritius,-20.348404,57.552152,16/07/2020,343,10,331,2,Africa
,Mexico,23.6345,-102.5528,16/07/2020,324041,37574,257681,28786,Americas
,Moldova,47.4116,28.3699,16/07/2020,20264,666,13640,5958,Europe
,Monaco,43.7333,7.4167,16/07/2020,109,4,98,7,Europe
,Mongolia,46.8625,103.8467,16/07/2020,262,0,211,51,Western Pacific
,Montenegro,42.708678,19.37439,16/07/2020,1287,24,330,933,Europe
,Morocco,31.7917,-7.0926,16/07/2020,16545,263,13965,2317,Eastern Mediterranean
,Namibia,-22.9576,18.4904,16/07/2020,1032,2,31,999,Africa
,Nepal,28.1667,84.25,16/07/2020,17344,39,11249,6056,South-East Asia
Aruba,Netherlands,12.5211,-69.9683,16/07/2020,108,3,100,5,Europe
Curacao,Netherlands,12.1696,-68.99,16/07/2020,26,1,24,1,Europe
Sint Maarten,Netherlands,18.0425,-63.0548,16/07/2020,78,15,63,0,Europe
,Netherlands,52.1326,5.2913,16/07/2020,51351,6137,0,45214,Europe
,New Zealand,-40.9006,174.886,16/07/2020,1549,22,1506,21,Western Pacific
,Nicaragua,12.865416,-85.207229,16/07/2020,3147,99,2282,766,Americas
,Niger,17.607789,8.081666,16/07/2020,1102,69,993,40,Africa
,Nigeria,9.082,8.6753,16/07/2020,34854,769,14292,19793,Africa
,North Macedonia,41.6086,21.7453,16/07/2020,8623,401,4565,3657,Europe
,Norway,60.472,8.4689,16/07/2020,9015,254,8138,623,Europe
,Oman,21.512583,55.923255,16/07/2020,62574,290,40090,22194,Eastern Mediterranean
