Province/State,Country/Region,Lat,Long,Date,Confirmed,Deaths,Recovered,Active,WHO Region
Montserrat,United Kingdom,16.742498,-62.187366,26/07/2020,12,1,10,1,Europe
,United Kingdom,55.3781,-3.436,26/07/2020,299426,45752,0,253674,Europe
,Uruguay,-32.5228,-55.7658,26/07/2020,1192,34,948,210,Americas
,US,40,-100,26/07/2020,4233923,146935,1297863,2789125,Americas
,Uzbekistan,41.377491,64.585262,26/07/2020,20531,116,11105,9310,Europe
,Venezuela,6.4238,-66.5897,26/07/2020,15463,142,9746,5575,Americas
,Vietnam,14.058324,108.277199,26/07/2020,420,0,365,55,Western Pacific
,Zambia,-13.133897,27.849332,26/07/2020,4481,139,2350,1992,Africa
,Zimbabwe,-19.015438,29.154857,26/07/2020,2512,34,518,1960,Africa
,Dominica,15.415,-61.371,26/07/2020,18,0,18,0,Americas
,Grenada,12.1165,-61.679,26/07/2020,23,0,23,0,Americas
,Mozambique,-18.665695,35.529562,26/07/2020,1669,11,0,1658,Africa
,Syria,34.802075,38.996815,26/07/2020,650,38,0,612,Eastern Mediterranean
,Timor-Leste,-8.874217,125.727539,26/07/2020,24,0,0,24,South-East Asia
,Belize,17.1899,-88.4976,26/07/2020,48,2,26,20,Americas
,Laos,19.85627,102.495496,26/07/2020,20,0,19,1,Western Pacific
,Libya,26.3351,17.228331,26/07/2020,2669,60,553,2056,Eastern Mediterranean
,West Bank and Gaza,31.9522,35.2332,26/07/2020,10469,76,3752,6641,Eastern Mediterranean
,Guinea-Bissau,11.8037,-15.1804,26/07/2020,1954,26,803,1125,Africa
,Mali,17.570692,-3.996166,26/07/2020,2510,123,1911,476,Africa
,Saint Kitts and Nevis,17.357822,-62.782998,26/07/2020,17,0,15,2,Americas
Northwest Territories,Canada,64.8255,-124.8457,26/07/2020,5,0,0,5,Americas
Yukon,Canada,64.2823,-135,26/07/2020,14,0,0,14,Americas
,Kosovo,42.602636,20.902977,26/07/2020,6917,169,3753,2995,Europe
,Burma,21.9162,95.956,26/07/2020,350,6,290,54,South-East Asia
Anguilla,United Kingdom,18.2206,-63.0686,26/07/2020,3,0,3,0,Europe
British Virgin Islands,United Kingdom,18.4207,-64.64,26/07/2020,8,1,7,0,Europe
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,26/07/2020,97,2,35,60,Europe
,Botswana,-22.3285,24.6849,26/07/2020,686,1,52,633,Africa
,Burundi,-3.3731,29.9189,26/07/2020,361,1,279,81,Africa
,Sierra Leone,8.460555,-11.779889,26/07/2020,1783,66,1313,404,Africa
,Malawi,-13.2543,34.3015,26/07/2020,3640,99,1639,1902,Africa
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,26/07/2020,13,0,13,0,Europe
Saint Pierre and Miquelon,France,46.8852,-56.3159,26/07/2020,4,0,1,3,Europe
,South Sudan,6.877,31.307,26/07/2020,2262,45,1175,1042,Africa
,Western Sahara,24.2155,-12.8858,26/07/2020,10,1,8,1,Africa
,Sao Tome and Principe,0.1864,6.6131,26/07/2020,863,14,696,153,Africa
,Yemen,15.552727,48.516388,26/07/2020,1681,479,797,405,Eastern Mediterranean
,Comoros,-11.6455,43.3333,26/07/2020,354,7,328,19,Africa
,Tajikistan,38.861,71.2761,26/07/2020,7192,59,5970,1163,Europe
,Lesotho,-29.61,28.2336,26/07/2020,505,12,128,365,Africa
,Afghanistan,33.93911,67.709953,27/07/2020,36263,1269,25198,9796,Eastern Mediterranean
,Albania,41.1533,20.1683,27/07/2020,4880,144,2745,1991,Europe
,Algeria,28.0339,1.6596,27/07/2020,27973,1163,18837,7973,Africa
,Andorra,42.5063,1.5218,27/07/2020,907,52,803,52,Europe
,Angola,-11.2027,17.8739,27/07/2020,950,41,242,667,Africa
,Antigua and Barbuda,17.0608,-61.7964,27/07/2020,86,3,65,18,Americas
,Argentina,-38.4161,-63.6167,27/07/2020,167416,3059,72575,91782,Americas
,Armenia,40.0691,45.0382,27/07/2020,37390,711,26665,10014,Europe
Australian Capital Territory,Australia,-35.4735,149.0124,27/07/2020,113,3,109,1,Western Pacific
New South Wales,Australia,-33.8688,151.2093,27/07/2020,3699,49,2989,661,Western Pacific
Northern Territory,Australia,-12.4634,130.8456,27/07/2020,31,0,30,1,Western Pacific
Queensland,Australia,-27.4698,153.0251,27/07/2020,1076,6,1063,7,Western Pacific
South Australia,Australia,-34.9285,138.6007,27/07/2020,447,4,441,2,Western Pacific
Tasmania,Australia,-42.8821,147.3272,27/07/2020,229,13,215,1,Western Pacific
Victoria,Australia,-37.8136,144.9631,27/07/2020,9049,83,3817,5149,Western Pacific
Western Australia,Australia,-31.9505,115.8605,27/07/2020,659,9,647,3,Western Pacific
,Austria,47.5162,14.5501,27/07/2020,20558,713,18246,1599,Europe
,Azerbaijan,40.1431,47.5769,27/07/2020,30446,423,23242,6781,Europe
,Bahamas,25.025885,-78.035889,27/07/2020,382,11,91,280,Americas
,Bahrain,26.0275,50.55,27/07/2020,39482,141,36110,3231,Eastern Mediterranean
,Bangladesh,23.685,90.3563,27/07/2020,226225,2965,125683,97577,South-East Asia
,Barbados,13.1939,-59.5432,27/07/2020,110,7,94,9,Americas
,Belarus,53.7098,27.9534,27/07/2020,67251,538,60492,6221,Europe
,Belgium,50.8333,4.469936,27/07/2020,66428,9822,17452,39154,Europe
,Benin,9.3077,2.3158,27/07/2020,1770,35,1036,699,Africa
,Bhutan,27.5142,90.4336,27/07/2020,99,0,86,13,South-East Asia
,Bolivia,-16.2902,-63.5887,27/07/2020,71181,2647,21478,47056,Americas
,Bosnia and Herzegovina,43.9159,17.6791,27/07/2020,10498,294,4930,5274,Europe
,Brazil,-14.235,-51.9253,27/07/2020,2442375,87618,1846641,508116,Americas
,Brunei,4.5353,114.7277,27/07/2020,141,3,138,0,Western Pacific
,Bulgaria,42.7339,25.4858,27/07/2020,10621,347,5585,4689,Europe
,Burkina Faso,12.2383,-1.5616,27/07/2020,1100,53,926,121,Africa
,Cabo Verde,16.5388,-23.0418,27/07/2020,2328,22,1550,756,Africa
,Cambodia,11.55,104.9167,27/07/2020,226,0,147,79,Western Pacific
,Cameroon,3.848,11.5021,27/07/2020,17110,391,14539,2180,Africa
Alberta,Canada,53.9333,-116.5765,27/07/2020,10390,186,0,10204,Americas
British Columbia,Canada,53.7267,-127.6476,27/07/2020,3500,193,0,3307,Americas
Manitoba,Canada,53.7609,-98.8139,27/07/2020,400,7,0,393,Americas
New Brunswick,Canada,46.5653,-66.4619,27/07/2020,170,2,0,168,Americas
Newfoundland and Labrador,Canada,53.1355,-57.6604,27/07/2020,266,3,0,263,Americas
Nova Scotia,Canada,44.682,-63.7443,27/07/2020,1067,63,0,1004,Americas
Ontario,Canada,51.2538,-85.3232,27/07/2020,40673,2807,0,37866,Americas
Prince Edward Island,Canada,46.5107,-63.4168,27/07/2020,36,0,0,36,Americas
Quebec,Canada,52.9399,-73.5491,27/07/2020,58728,5667,0,53061,Americas
Saskatchewan,Canada,52.9399,-106.4509,27/07/2020,1209,16,0,1193,Americas
,Central African Republic,6.6111,20.9394,27/07/2020,4599,59,1546,2994,Africa
,Chad,15.4542,18.7322,27/07/2020,922,75,810,37,Africa
,Chile,-35.6751,-71.543,27/07/2020,347923,9187,319954,18782,Americas
Anhui,China,31.8257,117.2264,27/07/2020,991,6,985,0,Western Pacific
Beijing,China,40.1824,116.4142,27/07/2020,931,9,895,27,Western Pacific
Chongqing,China,30.0572,107.874,27/07/2020,583,6,576,1,Western Pacific
Fujian,China,26.0789,117.9874,27/07/2020,366,1,361,4,Western Pacific
Gansu,China,35.7518,104.2861,27/07/2020,167,2,165,0,Western Pacific
Guangdong,China,23.3417,113.4244,27/07/2020,1672,8,1645,19,Western Pacific
Guangxi,China,23.8298,108.7881,27/07/2020,255,2,253,0,Western Pacific
Guizhou,China,26.8154,106.8748,27/07/2020,147,2,145,0,Western Pacific
Hainan,China,19.1959,109.7453,27/07/2020,171,6,165,0,Western Pacific
Hebei,China,39.549,116.1306,27/07/2020,349,6,0,343,Western Pacific
Heilongjiang,China,47.862,127.7615,27/07/2020,947,13,934,0,Western Pacific
Henan,China,37.8957,114.9042,27/07/2020,1276,22,0,1254,Western Pacific
Hong Kong,China,22.3,114.2,27/07/2020,2778,22,1486,1270,Western Pacific
Hubei,China,30.9756,112.2707,27/07/2020,68135,4512,63623,0,Western Pacific
Hunan,China,27.6104,111.7088,27/07/2020,1019,4,1015,0,Western Pacific
Inner Mongolia,China,44.0935,113.9448,27/07/2020,258,1,244,13,Western Pacific
Jiangsu,China,32.9711,119.455,27/07/2020,655,0,654,1,Western Pacific
Jiangxi,China,27.614,115.7221,27/07/2020,932,1,931,0,Western Pacific
Jilin,China,43.6661,126.1923,27/07/2020,157,2,153,2,Western Pacific
Liaoning,China,41.2956,122.6085,27/07/2020,209,2,160,47,Western Pacific
Macau,China,22.1667,113.55,27/07/2020,46,0,46,0,Western Pacific
Ningxia,China,37.2692,106.1655,27/07/2020,75,0,75,0,Western Pacific
Qinghai,China,35.7452,95.9956,27/07/2020,18,0,18,0,Western Pacific
Shaanxi,China,35.1917,108.8701,27/07/2020,323,3,318,2,Western Pacific
Shandong,China,36.3427,118.1498,27/07/2020,799,7,785,7,Western Pacific
Shanghai,China,31.202,121.4491,27/07/2020,743,7,718,18,Western Pacific
Shanxi,China,37.5777,112.2922,27/07/2020,201,0,201,0,Western Pacific
Sichuan,China,30.6171,102.7103,27/07/2020,604,3,595,6,Western Pacific
Tianjin,China,39.3054,117.323,27/07/2020,204,3,195,6,Western Pacific
Tibet,China,31.6927,88.0924,27/07/2020,1,0,1,0,Western Pacific
Xinjiang,China,41.1129,85.2401,27/07/2020,311,3,73,235,Western Pacific
Yunnan,China,24.974,101.487,27/07/2020,190,2,186,2,Western Pacific
Zhejiang,China,29.1832,120.0934,27/07/2020,1270,1,1268,1,Western Pacific
,Colombia,4.5709,-74.2973,27/07/2020,257101,8777,131161,117163,Americas
,Congo (Brazzaville),-0.228,15.8277,27/07/2020,3200,54,829,2317,Africa
,Congo (Kinshasa),-4.0383,21.7587,27/07/2020,8844,208,5700,2936,Africa
,Costa Rica,9.7489,-83.7534,27/07/2020,15841,115,3824,11902,Americas
,Cote d'Ivoire,7.54,-5.5471,27/07/2020,15655,96,10361,5198,Africa
,Croatia,45.1,15.2,27/07/2020,4881,139,3936,806,Europe
,Cuba,21.521757,-77.781167,27/07/2020,2532,87,2351,94,Americas
,Cyprus,35.1264,33.4299,27/07/2020,1060,19,852,189,Europe
,Czechia,49.8175,15.473,27/07/2020,15516,373,11428,3715,Europe
Faroe Islands,Denmark,61.8926,-6.9118,27/07/2020,214,0,188,26,Europe
Greenland,Greenland,71.7069,-42.6043,27/07/2020,14,0,13,1,Europe
,Denmark,56.2639,9.5018,27/07/2020,13547,613,12417,517,Europe
,Djibouti,11.8251,42.5903,27/07/2020,5059,58,4977,24,Eastern Mediterranean
,Dominican Republic,18.7357,-70.1627,27/07/2020,64156,1083,30204,32869,Americas
,Ecuador,-1.8312,-78.1834,27/07/2020,81161,5532,34896,40733,Americas
,Egypt,26.820553,30.802498,27/07/2020,92482,4652,34838,52992,Eastern Mediterranean
,El Salvador,13.7942,-88.8965,27/07/2020,15035,408,7778,6849,Americas
,Equatorial Guinea,1.6508,10.2679,27/07/2020,3071,51,842,2178,Africa
,Eritrea,15.1794,39.7823,27/07/2020,265,0,191,74,Africa
,Estonia,58.5953,25.0136,27/07/2020,2034,69,1923,42,Europe
,Eswatini,-26.5225,31.4659,27/07/2020,2316,34,1025,1257,Africa
,Ethiopia,9.145,40.4897,27/07/2020,14547,228,6386,7933,Africa
,Fiji,-17.7134,178.065,27/07/2020,27,0,18,9,Western Pacific
,Finland,61.92411,25.748151,27/07/2020,7398,329,6920,149,Europe
French Guiana,France,3.9339,-53.1258,27/07/2020,7514,42,6047,1425,Europe
French Polynesia,France,-17.6797,149.4068,27/07/2020,62,0,60,2,Europe
Guadeloupe,France,16.265,-61.551,27/07/2020,203,14,176,13,Europe
Mayotte,France,-12.8275,45.166244,27/07/2020,2900,38,2672,190,Europe
New Caledonia,France,-20.904305,165.618042,27/07/2020,22,0,22,0,Europe
Reunion,France,-21.1151,55.5364,27/07/2020,657,4,592,61,Europe
Saint Barthelemy,France,17.9,-62.8333,27/07/2020,7,0,6,1,Europe
St Martin,France,18.0708,-63.0501,27/07/2020,49,3,41,5,Europe
Martinique,France,14.6415,-61.0242,27/07/2020,269,15,98,156,Europe
,France,46.2276,2.2137,27/07/2020,208665,30096,71497,107072,Europe
,Gabon,-0.8037,11.6094,27/07/2020,7189,49,4682,2458,Africa
,Gambia,13.4432,-15.3101,27/07/2020,326,8,66,252,Africa
,Georgia,42.3154,43.3569,27/07/2020,1137,16,922,199,Europe
,Germany,51.165691,10.451526,27/07/2020,207112,9125,190314,7673,Europe
,Ghana,7.9465,-1.0232,27/07/2020,33624,168,29801,3655,Africa
,Greece,39.0742,21.8243,27/07/2020,4227,202,1374,2651,Europe
,Guatemala,15.7835,-90.2308,27/07/2020,45309,1761,32455,11093,Americas
,Guinea,9.9456,-9.6966,27/07/2020,7055,45,6257,753,Africa
,Guyana,4.860416,-58.93018,27/07/2020,389,20,181,188,Americas
,Haiti,18.9712,-72.2852,27/07/2020,7340,158,4365,2817,Americas
,Holy See,41.9029,12.4534,27/07/2020,12,0,12,0,Europe
,Honduras,15.2,-86.2419,27/07/2020,39741,1166,5039,33536,Americas
,Hungary,47.1625,19.5033,27/07/2020,4448,596,3329,523,Europe
,Iceland,64.9631,-19.0208,27/07/2020,1854,10,1823,21,Europe
,India,20.593684,78.96288,27/07/2020,1480073,33408,951166,495499,South-East Asia
,Indonesia,-0.7893,113.9213,27/07/2020,100303,4838,58173,37292,South-East Asia
,Iran,32.427908,53.688046,27/07/2020,293606,15912,255144,22550,Eastern Mediterranean
,Iraq,33.223191,43.679291,27/07/2020,112585,4458,77144,30983,Eastern Mediterranean
,Ireland,53.1424,-7.6921,27/07/2020,25892,1764,23364,764,Europe
,Israel,31.046051,34.851612,27/07/2020,63985,474,27133,36378,Europe
,Italy,41.87194,12.56738,27/07/2020,246286,35112,198593,12581,Europe
,Jamaica,18.1096,-77.2975,27/07/2020,853,10,714,129,Americas
,Japan,36.204824,138.252924,27/07/2020,31142,998,21970,8174,Western Pacific
,Jordan,31.24,36.51,27/07/2020,1176,11,1041,124,Eastern Mediterranean
,Kazakhstan,48.0196,66.9237,27/07/2020,84648,585,54404,29659,Europe
,Kenya,-0.0236,37.9062,27/07/2020,17975,285,7833,9857,Africa
,South Korea,35.907757,127.766922,27/07/2020,14203,300,13007,896,Western Pacific
,Kuwait,29.31166,47.481766,27/07/2020,64379,438,55057,8884,Eastern Mediterranean
,Kyrgyzstan,41.20438,74.766098,27/07/2020,33296,1301,21205,10790,Europe
,Latvia,56.8796,24.6032,27/07/2020,1219,31,1045,143,Europe
,Lebanon,33.8547,35.8623,27/07/2020,3882,51,1709,2122,Eastern Mediterranean
,Liberia,6.428055,-9.429499,27/07/2020,1167,72,646,449,Africa
,Liechtenstein,47.14,9.55,27/07/2020,86,1,81,4,Europe
,Lithuania,55.1694,23.8813,27/07/2020,2019,80,1620,319,Europe
,Luxembourg,49.8153,6.1296,27/07/2020,6321,112,4825,1384,Europe
,Madagascar,-18.766947,46.869107,27/07/2020,9690,91,6260,3339,Africa
,Malaysia,4.210484,101.975766,27/07/2020,8904,124,8601,179,Western Pacific
,Maldives,3.2028,73.2207,27/07/2020,3369,15,2547,807,South-East Asia
,Malta,35.9375,14.3754,27/07/2020,701,9,665,27,Europe
,Mauritania,21.0079,-10.9408,27/07/2020,6208,156,4653,1399,Africa
,Mauritius,-20.348404,57.552152,27/07/2020,344,10,332,2,Africa
,Mexico,23.6345,-102.5528,27/07/2020,395489,44022,303810,47657,Americas
,Moldova,47.4116,28.3699,27/07/2020,23154,748,16154,6252,Europe
,Monaco,43.7333,7.4167,27/07/2020,116,4,104,8,Europe
,Mongolia,46.8625,103.8467,27/07/2020,289,0,222,67,Western Pacific
,Montenegro,42.708678,19.37439,27/07/2020,2893,45,809,2039,Europe
,Morocco,31.7917,-7.0926,27/07/2020,20887,316,16553,4018,Eastern Mediterranean
,Namibia,-22.9576,18.4904,27/07/2020,1843,8,101,1734,Africa
,Nepal,28.1667,84.25,27/07/2020,18752,48,13754,4950,South-East Asia
Aruba,Netherlands,12.5211,-69.9683,27/07/2020,119,3,102,14,Europe
Curacao,Netherlands,12.1696,-68.99,27/07/2020,29,1,24,4,Europe
Sint Maarten,Netherlands,18.0425,-63.0548,27/07/2020,114,15,63,36,Europe
,Netherlands,52.1326,5.2913,27/07/2020,53151,6141,0,47010,Europe
,New Zealand,-40.9006,174.886,27/07/2020,1557,22,1514,21,Western Pacific
,Nicaragua,12.865416,-85.207229,27/07/2020,3439,108,2492,839,Americas
,Niger,17.607789,8.081666,27/07/2020,1132,69,1027,36,Africa
,Nigeria,9.082,8.6753,27/07/2020,41180,860,18203,22117,Africa
,North Macedonia,41.6086,21.7453,27/07/2020,10213,466,5564,4183,Europe
,Norway,60.472,8.4689,27/07/2020,9132,255,8752,125,Europe
,Oman,21.512583,55.923255,27/07/2020,77058,393,57028,19637,Eastern Mediterranean
,Pakistan,30.3753,69.3451,27/07/2020,274289,5842,241026,27421,Eastern Mediterranean
,Panama,8.538,-80.7821,27/07/2020,61442,1322,35086,25034,Americas
,Papua New Guinea,-6.314993,143.95555,27/07/2020,62,0,11,51,Western Pacific
,Paraguay,-23.4425,-58.4438,27/07/2020,4548,43,2905,1600,Americas
,Peru,-9.19,-75.0152,27/07/2020,389717,18418,272547,98752,Americas
,Philippines,12.879721,121.774017,27/07/2020,82040,1945,26446,53649,Western Pacific
,Poland,51.9194,19.1451,27/07/2020,43402,1676,32856,8870,Europe
,Portugal,39.3999,-8.2245,27/07/2020,50299,1719,35375,13205,Europe
,Qatar,25.3548,51.1839,27/07/2020,109597,165,106328,3104,Eastern Mediterranean
,Romania,45.9432,24.9668,27/07/2020,45902,2206,25794,17902,Europe
,Russia,61.52401,105.318756,27/07/2020,816680,13334,602249,201097,Europe
,Rwanda,-1.9403,29.8739,27/07/2020,1879,5,975,899,Africa
,Saint Lucia,13.9094,-60.9789,27/07/2020,24,0,22,2,Americas
,Saint Vincent and the Grenadines,12.9843,-61.2872,27/07/2020,52,0,39,13,Americas
,San Marino,43.9424,12.4578,27/07/2020,699,42,657,0,Europe
,Saudi Arabia,23.885942,45.079162,27/07/2020,268934,2760,222936,43238,Eastern Mediterranean
,Senegal,14.4974,-14.4524,27/07/2020,9764,194,6477,3093,Africa
,Serbia,44.0165,21.0059,27/07/2020,24141,543,0,23598,Europe
,Seychelles,-4.6796,55.492,27/07/2020,114,0,39,75,Africa
,Singapore,1.2833,103.8333,27/07/2020,50838,27,45692,5119,Western Pacific
,Slovakia,48.669,19.699,27/07/2020,2181,28,1616,537,Europe
,Slovenia,46.1512,14.9955,27/07/2020,2087,116,1733,238,Europe
,Somalia,5.152149,46.199616,27/07/2020,3196,93,1543,1560,Eastern Mediterranean
,South Africa,-30.5595,22.9375,27/07/2020,452529,7067,274925,170537,Africa
,Spain,40.463667,-3.74922,27/07/2020,272421,28432,150376,93613,Europe
,Sri Lanka,7.873054,80.771797,27/07/2020,2805,11,2121,673,South-East Asia
,Sudan,12.8628,30.2176,27/07/2020,11424,720,5939,4765,Eastern Mediterranean
,Suriname,3.9193,-56.0278,27/07/2020,1483,24,925,534,Americas
,Sweden,60.128161,18.643501,27/07/2020,79395,5700,0,73695,Europe
,Switzerland,46.8182,8.2275,27/07/2020,34477,1978,30900,1599,Europe
,Taiwan*,23.7,121,27/07/2020,462,7,440,15,Western Pacific
,Tanzania,-6.369028,34.888822,27/07/2020,509,21,183,305,Africa
,Thailand,15.870032,100.992541,27/07/2020,3297,58,3111,128,South-East Asia
,Togo,8.6195,0.8248,27/07/2020,874,18,607,249,Africa
,Trinidad and Tobago,10.6918,-61.2225,27/07/2020,148,8,128,12,Americas
,Tunisia,33.886917,9.537499,27/07/2020,1455,50,1157,248,Eastern Mediterranean
,Turkey,38.9637,35.2433,27/07/2020,227019,5630,210469,10920,Europe
,Uganda,1.373333,32.290275,27/07/2020,1128,2,986,140,Africa
,Ukraine,48.3794,31.1656,27/07/2020,67096,1636,37202,28258,Europe
,United Arab Emirates,23.424076,53.847818,27/07/2020,59177,345,52510,6322,Eastern Mediterranean
Bermuda,United Kingdom,32.3078,-64.7505,27/07/2020,154,9,141,4,Europe
Cayman Islands,United Kingdom,19.3133,-81.2546,27/07/2020,203,1,202,0,Europe
Channel Islands,United Kingdom,49.3723,-2.3644,27/07/2020,584,47,533,4,Europe
Gibraltar,United Kingdom,36.1408,-5.3536,27/07/2020,185,0,180,5,Europe
Isle of Man,United Kingdom,54.2361,-4.5481,27/07/2020,336,24,312,0,Europe
Montserrat,United Kingdom,16.742498,-62.187366,27/07/2020,12,1,10,1,Europe
,United Kingdom,55.3781,-3.436,27/07/2020,300111,45759,0,254352,Europe
,Uruguay,-32.5228,-55.7658,27/07/2020,1202,35,951,216,Americas
,US,40,-100,27/07/2020,4290259,148011,1325804,2816444,Americas
,Uzbekistan,41.377491,64.585262,27/07/2020,21209,121,11674,9414,Europe
,Venezuela,6.4238,-66.5897,27/07/2020,15988,146,9959,5883,Americas
,Vietnam,14.058324,108.277199,27/07/2020,431,0,365,66,Western Pacific
,Zambia,-13.133897,27.849332,27/07/2020,4552,140,2815,1597,Africa
,Zimbabwe,-19.015438,29.154857,27/07/2020,2704,36,542,2126,Africa
,Dominica,15.415,-61.371,27/07/2020,18,0,18,0,Americas
,Grenada,12.1165,-61.679,27/07/2020,23,0,23,0,Americas
,Mozambique,-18.665695,35.529562,27/07/2020,1701,11,0,1690,Africa
,Syria,34.802075,38.996815,27/07/2020,674,40,0,634,Eastern Mediterranean
,Timor-Leste,-8.874217,125.727539,27/07/2020,24,0,0,24,South-East Asia
,Belize,17.1899,-88.4976,27/07/2020,48,2,26,20,Americas
,Laos,19.85627,102.495496,27/07/2020,20,0,19,1,Western Pacific
,Libya,26.3351,17.228331,27/07/2020,2827,64,577,2186,Eastern Mediterranean
,West Bank and Gaza,31.9522,35.2332,27/07/2020,10621,78,3752,6791,Eastern Mediterranean
,Guinea-Bissau,11.8037,-15.1804,27/07/2020,1954,26,803,1125,Africa
,Mali,17.570692,-3.996166,27/07/2020,2513,124,1913,476,Africa
,Saint Kitts and Nevis,17.357822,-62.782998,27/07/2020,17,0,15,2,Americas
Northwest Territories,Canada,64.8255,-124.8457,27/07/2020,5,0,0,5,Americas
Yukon,Canada,64.2823,-135,27/07/2020,14,0,0,14,Americas
,Kosovo,42.602636,20.902977,27/07/2020,7413,185,4027,3201,Europe
,Burma,21.9162,95.956,27/07/2020,350,6,292,52,South-East Asia
Anguilla,United Kingdom,18.2206,-63.0686,27/07/2020,3,0,3,0,Europe
British Virgin Islands,United Kingdom,18.4207,-64.64,27/07/2020,8,1,7,0,Europe
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,27/07/2020,99,2,36,61,Europe
,Botswana,-22.3285,24.6849,27/07/2020,739,2,63,674,Africa
,Burundi,-3.3731,29.9189,27/07/2020,378,1,301,76,Africa
,Sierra Leone,8.460555,-11.779889,27/07/2020,1783,66,1317,400,Africa
,Malawi,-13.2543,34.3015,27/07/2020,3664,99,1645,1920,Africa
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,27/07/2020,13,0,13,0,Europe
Saint Pierre and Miquelon,France,46.8852,-56.3159,27/07/2020,4,0,1,3,Europe
,South Sudan,6.877,31.307,27/07/2020,2305,46,1175,1084,Africa
,Western Sahara,24.2155,-12.8858,27/07/2020,10,1,8,1,Africa
,Sao Tome and Principe,0.1864,6.6131,27/07/2020,865,14,734,117,Africa
,Yemen,15.552727,48.516388,27/07/2020,1691,483,833,375,Eastern Mediterranean
,Comoros,-11.6455,43.3333,27/07/2020,354,7,328,19,Africa
,Tajikistan,38.861,71.2761,27/07/2020,7235,60,6028,1147,Europe
,Lesotho,-29.61,28.2336,27/07/2020,505,12,128,365,Africa
